player,game_number,bet,payout,lifestyle_bonus,total_payout,lifestyle_bonuses,total_return,available_bank,cards_drawn,draw_order,card_stack,suit_counts,life,wild,death,super_death,longest_suit_count,simulation_payout,simulation_return,simulation_bank
p50,46,50,1.8,0.6,2.4,2,120.0,101285.0,9,"['life4', 'life9', 'life5', 'super_life5', 'wild', 'wild', 'super_life1', 'life3', 'death10']","{'suits': {1: ['super_life1'], 2: [], 3: ['life3'], 4: ['life4', 'wild'], 5: ['life5', 'super_life5', 'wild'], 6: [], 7: [], 8: [], 9: ['life9'], 10: ['death10']}, 'wilds': [], 'super_death': []}","{1: 1, 2: 0, 3: 1, 4: 2, 5: 3, 6: 0, 7: 0, 8: 0, 9: 1, 10: 1}",6,2,1,0,3,2.8,140.0,102835.0
p100,46,100,1.8,0.6,2.4,2,240.0,102570.0,9,"['life4', 'life9', 'life5', 'super_life5', 'wild', 'wild', 'super_life1', 'life3', 'death10']","{'suits': {1: ['super_life1'], 2: [], 3: ['life3'], 4: ['life4', 'wild'], 5: ['life5', 'super_life5', 'wild'], 6: [], 7: [], 8: [], 9: ['life9'], 10: ['death10']}, 'wilds': [], 'super_death': []}","{1: 1, 2: 0, 3: 1, 4: 2, 5: 3, 6: 0, 7: 0, 8: 0, 9: 1, 10: 1}",6,2,1,0,3,2.8,280.0,105670.0
p250,46,250,1.8,0.6,2.4,2,600.0,106425.0,9,"['life4', 'life9', 'life5', 'super_life5', 'wild', 'wild', 'super_life1', 'life3', 'death10']","{'suits': {1: ['super_life1'], 2: [], 3: ['life3'], 4: ['life4', 'wild'], 5: ['life5', 'super_life5', 'wild'], 6: [], 7: [], 8: [], 9: ['life9'], 10: ['death10']}, 'wilds': [], 'super_death': []}","{1: 1, 2: 0, 3: 1, 4: 2, 5: 3, 6: 0, 7: 0, 8: 0, 9: 1, 10: 1}",6,2,1,0,3,2.8,700.0,114175.0
p10,47,10,1.2,0.6,1.8,2,18.0,100275.0,8,"['life2', 'life4', 'life3', 'super_life6', 'life6', 'wild', 'life4', 'death9']","{'suits': {1: [], 2: ['life2'], 3: ['life3'], 4: ['life4', 'life4', 'wild'], 5: [], 6: ['super_life6', 'life6'], 7: [], 8: [], 9: ['death9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 1, 4: 3, 5: 0, 6: 2, 7: 0, 8: 0, 9: 1, 10: 0}",6,1,1,0,3,2.2,22.0,100589.0
p20,47,20,1.2,0.6,1.8,2,36.0,100550.0,8,"['life2', 'life4', 'life3', 'super_life6', 'life6', 'wild', 'life4', 'death9']","{'suits': {1: [], 2: ['life2'], 3: ['life3'], 4: ['life4', 'life4', 'wild'], 5: [], 6: ['super_life6', 'life6'], 7: [], 8: [], 9: ['death9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 1, 4: 3, 5: 0, 6: 2, 7: 0, 8: 0, 9: 1, 10: 0}",6,1,1,0,3,2.2,44.0,101178.0
p50,47,50,1.2,0.6,1.8,2,90.0,101375.0,8,"['life2', 'life4', 'life3', 'super_life6', 'life6', 'wild', 'life4', 'death9']","{'suits': {1: [], 2: ['life2'], 3: ['life3'], 4: ['life4', 'life4', 'wild'], 5: [], 6: ['super_life6', 'life6'], 7: [], 8: [], 9: ['death9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 1, 4: 3, 5: 0, 6: 2, 7: 0, 8: 0, 9: 1, 10: 0}",6,1,1,0,3,2.2,110.00000000000001,102945.0
p100,47,100,1.2,0.6,1.8,2,180.0,102750.0,8,"['life2', 'life4', 'life3', 'super_life6', 'life6', 'wild', 'life4', 'death9']","{'suits': {1: [], 2: ['life2'], 3: ['life3'], 4: ['life4', 'life4', 'wild'], 5: [], 6: ['super_life6', 'life6'], 7: [], 8: [], 9: ['death9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 1, 4: 3, 5: 0, 6: 2, 7: 0, 8: 0, 9: 1, 10: 0}",6,1,1,0,3,2.2,220.00000000000003,105890.0
p250,47,250,1.2,0.6,1.8,2,450.0,106875.0,8,"['life2', 'life4', 'life3', 'super_life6', 'life6', 'wild', 'life4', 'death9']","{'suits': {1: [], 2: ['life2'], 3: ['life3'], 4: ['life4', 'life4', 'wild'], 5: [], 6: ['super_life6', 'life6'], 7: [], 8: [], 9: ['death9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 1, 4: 3, 5: 0, 6: 2, 7: 0, 8: 0, 9: 1, 10: 0}",6,1,1,0,3,2.2,550.0,114725.0
p10,48,10,0.1,0.0,0.1,0,1.0,100276.0,2,"['life6', 'death4']","{'suits': {1: [], 2: [], 3: [], 4: ['death4'], 5: [], 6: ['life6'], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0}",1,0,1,0,1,1.1,11.0,100600.0
p20,48,20,0.1,0.0,0.1,0,2.0,100552.0,2,"['life6', 'death4']","{'suits': {1: [], 2: [], 3: [], 4: ['death4'], 5: [], 6: ['life6'], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0}",1,0,1,0,1,1.1,22.0,101200.0
p50,48,50,0.1,0.0,0.1,0,5.0,101380.0,2,"['life6', 'death4']","{'suits': {1: [], 2: [], 3: [], 4: ['death4'], 5: [], 6: ['life6'], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0}",1,0,1,0,1,1.1,55.00000000000001,103000.0
p100,48,100,0.1,0.0,0.1,0,10.0,102760.0,2,"['life6', 'death4']","{'suits': {1: [], 2: [], 3: [], 4: ['death4'], 5: [], 6: ['life6'], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0}",1,0,1,0,1,1.1,110.00000000000001,106000.0
p250,48,250,0.1,0.0,0.1,0,25.0,106900.0,2,"['life6', 'death4']","{'suits': {1: [], 2: [], 3: [], 4: ['death4'], 5: [], 6: ['life6'], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0}",1,0,1,0,1,1.1,275.0,115000.0
p10,49,10,0.1,0.0,0.1,0,1.0,100277.0,2,"['life7', 'death9']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: ['life7'], 8: [], 9: ['death9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 1, 8: 0, 9: 1, 10: 0}",1,0,1,0,1,1.1,11.0,100611.0
p20,49,20,0.1,0.0,0.1,0,2.0,100554.0,2,"['life7', 'death9']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: ['life7'], 8: [], 9: ['death9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 1, 8: 0, 9: 1, 10: 0}",1,0,1,0,1,1.1,22.0,101222.0
p50,49,50,0.1,0.0,0.1,0,5.0,101385.0,2,"['life7', 'death9']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: ['life7'], 8: [], 9: ['death9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 1, 8: 0, 9: 1, 10: 0}",1,0,1,0,1,1.1,55.00000000000001,103055.0
p100,49,100,0.1,0.0,0.1,0,10.0,102770.0,2,"['life7', 'death9']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: ['life7'], 8: [], 9: ['death9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 1, 8: 0, 9: 1, 10: 0}",1,0,1,0,1,1.1,110.00000000000001,106110.0
p250,49,250,0.1,0.0,0.1,0,25.0,106925.0,2,"['life7', 'death9']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: ['life7'], 8: [], 9: ['death9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 1, 8: 0, 9: 1, 10: 0}",1,0,1,0,1,1.1,275.0,115275.0
p10,50,10,0.0,0.0,-1.0,0,-10.0,100267.0,1,['death4'],"{'suits': {1: [], 2: [], 3: [], 4: ['death4'], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-10.0,100601.0
p20,50,20,0.0,0.0,-1.0,0,-20.0,100534.0,1,['death4'],"{'suits': {1: [], 2: [], 3: [], 4: ['death4'], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-20.0,101202.0
p50,50,50,0.0,0.0,-1.0,0,-50.0,101335.0,1,['death4'],"{'suits': {1: [], 2: [], 3: [], 4: ['death4'], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-50.0,103005.0
p100,50,100,0.0,0.0,-1.0,0,-100.0,102670.0,1,['death4'],"{'suits': {1: [], 2: [], 3: [], 4: ['death4'], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-100.0,106010.0
p250,50,250,0.0,0.0,-1.0,0,-250.0,106675.0,1,['death4'],"{'suits': {1: [], 2: [], 3: [], 4: ['death4'], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-250.0,115025.0
p10,51,10,1.0,0.6,1.6,2,16.0,100283.0,10,"['life3', 'life2', 'life9', 'life2', 'life8', 'wild', 'life7', 'life5', 'life3', 'death1']","{'suits': {1: ['death1'], 2: ['life2', 'life2'], 3: ['life3', 'life3', 'wild'], 4: [], 5: ['life5'], 6: [], 7: ['life7'], 8: ['life8'], 9: ['life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 2, 3: 3, 4: 0, 5: 1, 6: 0, 7: 1, 8: 1, 9: 1, 10: 0}",8,1,1,0,3,2.0,20.0,100621.0
p20,51,20,1.0,0.6,1.6,2,32.0,100566.0,10,"['life3', 'life2', 'life9', 'life2', 'life8', 'wild', 'life7', 'life5', 'life3', 'death1']","{'suits': {1: ['death1'], 2: ['life2', 'life2'], 3: ['life3', 'life3', 'wild'], 4: [], 5: ['life5'], 6: [], 7: ['life7'], 8: ['life8'], 9: ['life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 2, 3: 3, 4: 0, 5: 1, 6: 0, 7: 1, 8: 1, 9: 1, 10: 0}",8,1,1,0,3,2.0,40.0,101242.0
p50,51,50,1.0,0.6,1.6,2,80.0,101415.0,10,"['life3', 'life2', 'life9', 'life2', 'life8', 'wild', 'life7', 'life5', 'life3', 'death1']","{'suits': {1: ['death1'], 2: ['life2', 'life2'], 3: ['life3', 'life3', 'wild'], 4: [], 5: ['life5'], 6: [], 7: ['life7'], 8: ['life8'], 9: ['life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 2, 3: 3, 4: 0, 5: 1, 6: 0, 7: 1, 8: 1, 9: 1, 10: 0}",8,1,1,0,3,2.0,100.0,103105.0
p100,51,100,1.0,0.6,1.6,2,160.0,102830.0,10,"['life3', 'life2', 'life9', 'life2', 'life8', 'wild', 'life7', 'life5', 'life3', 'death1']","{'suits': {1: ['death1'], 2: ['life2', 'life2'], 3: ['life3', 'life3', 'wild'], 4: [], 5: ['life5'], 6: [], 7: ['life7'], 8: ['life8'], 9: ['life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 2, 3: 3, 4: 0, 5: 1, 6: 0, 7: 1, 8: 1, 9: 1, 10: 0}",8,1,1,0,3,2.0,200.0,106210.0
p250,51,250,1.0,0.6,1.6,2,400.0,107075.0,10,"['life3', 'life2', 'life9', 'life2', 'life8', 'wild', 'life7', 'life5', 'life3', 'death1']","{'suits': {1: ['death1'], 2: ['life2', 'life2'], 3: ['life3', 'life3', 'wild'], 4: [], 5: ['life5'], 6: [], 7: ['life7'], 8: ['life8'], 9: ['life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 2, 3: 3, 4: 0, 5: 1, 6: 0, 7: 1, 8: 1, 9: 1, 10: 0}",8,1,1,0,3,2.0,500.0,115525.0
p10,52,10,0.4,0.0,0.4,0,4.0,100287.0,5,"['life8', 'life6', 'life4', 'life9', 'death5']","{'suits': {1: [], 2: [], 3: [], 4: ['life4'], 5: ['death5'], 6: ['life6'], 7: [], 8: ['life8'], 9: ['life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 1, 6: 1, 7: 0, 8: 1, 9: 1, 10: 0}",4,0,1,0,1,1.4,14.0,100635.0
p20,52,20,0.4,0.0,0.4,0,8.0,100574.0,5,"['life8', 'life6', 'life4', 'life9', 'death5']","{'suits': {1: [], 2: [], 3: [], 4: ['life4'], 5: ['death5'], 6: ['life6'], 7: [], 8: ['life8'], 9: ['life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 1, 6: 1, 7: 0, 8: 1, 9: 1, 10: 0}",4,0,1,0,1,1.4,28.0,101270.0
p50,52,50,0.4,0.0,0.4,0,20.0,101435.0,5,"['life8', 'life6', 'life4', 'life9', 'death5']","{'suits': {1: [], 2: [], 3: [], 4: ['life4'], 5: ['death5'], 6: ['life6'], 7: [], 8: ['life8'], 9: ['life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 1, 6: 1, 7: 0, 8: 1, 9: 1, 10: 0}",4,0,1,0,1,1.4,70.0,103175.0
p100,52,100,0.4,0.0,0.4,0,40.0,102870.0,5,"['life8', 'life6', 'life4', 'life9', 'death5']","{'suits': {1: [], 2: [], 3: [], 4: ['life4'], 5: ['death5'], 6: ['life6'], 7: [], 8: ['life8'], 9: ['life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 1, 6: 1, 7: 0, 8: 1, 9: 1, 10: 0}",4,0,1,0,1,1.4,140.0,106350.0
p250,52,250,0.4,0.0,0.4,0,100.0,107175.0,5,"['life8', 'life6', 'life4', 'life9', 'death5']","{'suits': {1: [], 2: [], 3: [], 4: ['life4'], 5: ['death5'], 6: ['life6'], 7: [], 8: ['life8'], 9: ['life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 1, 6: 1, 7: 0, 8: 1, 9: 1, 10: 0}",4,0,1,0,1,1.4,350.0,115875.0
p10,53,10,0.2,0.0,0.2,0,2.0,100289.0,3,"['life6', 'life2', 'death8']","{'suits': {1: [], 2: ['life2'], 3: [], 4: [], 5: [], 6: ['life6'], 7: [], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 0, 5: 0, 6: 1, 7: 0, 8: 1, 9: 0, 10: 0}",2,0,1,0,1,0.2,2.0,100637.0
p20,53,20,0.2,0.0,0.2,0,4.0,100578.0,3,"['life6', 'life2', 'death8']","{'suits': {1: [], 2: ['life2'], 3: [], 4: [], 5: [], 6: ['life6'], 7: [], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 0, 5: 0, 6: 1, 7: 0, 8: 1, 9: 0, 10: 0}",2,0,1,0,1,0.2,4.0,101274.0
p50,53,50,0.2,0.0,0.2,0,10.0,101445.0,3,"['life6', 'life2', 'death8']","{'suits': {1: [], 2: ['life2'], 3: [], 4: [], 5: [], 6: ['life6'], 7: [], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 0, 5: 0, 6: 1, 7: 0, 8: 1, 9: 0, 10: 0}",2,0,1,0,1,0.2,10.0,103185.0
p100,53,100,0.2,0.0,0.2,0,20.0,102890.0,3,"['life6', 'life2', 'death8']","{'suits': {1: [], 2: ['life2'], 3: [], 4: [], 5: [], 6: ['life6'], 7: [], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 0, 5: 0, 6: 1, 7: 0, 8: 1, 9: 0, 10: 0}",2,0,1,0,1,0.2,20.0,106370.0
p250,53,250,0.2,0.0,0.2,0,50.0,107225.0,3,"['life6', 'life2', 'death8']","{'suits': {1: [], 2: ['life2'], 3: [], 4: [], 5: [], 6: ['life6'], 7: [], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 0, 5: 0, 6: 1, 7: 0, 8: 1, 9: 0, 10: 0}",2,0,1,0,1,0.2,50.0,115925.0
p10,54,10,0.0,0.0,0.0,0,0.0,100289.0,6,"['life8', 'life10', 'super_life7', 'super_life1', 'super_life3', 'super_death']","{'suits': {1: ['super_life1'], 2: [], 3: ['super_life3'], 4: [], 5: [], 6: [], 7: ['super_life7'], 8: ['life8'], 9: [], 10: ['life10']}, 'wilds': [], 'super_death': ['super_death']}","{1: 1, 2: 0, 3: 1, 4: 0, 5: 0, 6: 0, 7: 1, 8: 1, 9: 0, 10: 1}",5,0,1,1,1,2.7,27.0,100664.0
p20,54,20,0.0,0.0,0.0,0,0.0,100578.0,6,"['life8', 'life10', 'super_life7', 'super_life1', 'super_life3', 'super_death']","{'suits': {1: ['super_life1'], 2: [], 3: ['super_life3'], 4: [], 5: [], 6: [], 7: ['super_life7'], 8: ['life8'], 9: [], 10: ['life10']}, 'wilds': [], 'super_death': ['super_death']}","{1: 1, 2: 0, 3: 1, 4: 0, 5: 0, 6: 0, 7: 1, 8: 1, 9: 0, 10: 1}",5,0,1,1,1,2.7,54.0,101328.0
p50,54,50,0.0,0.0,0.0,0,0.0,101445.0,6,"['life8', 'life10', 'super_life7', 'super_life1', 'super_life3', 'super_death']","{'suits': {1: ['super_life1'], 2: [], 3: ['super_life3'], 4: [], 5: [], 6: [], 7: ['super_life7'], 8: ['life8'], 9: [], 10: ['life10']}, 'wilds': [], 'super_death': ['super_death']}","{1: 1, 2: 0, 3: 1, 4: 0, 5: 0, 6: 0, 7: 1, 8: 1, 9: 0, 10: 1}",5,0,1,1,1,2.7,135.0,103320.0
p100,54,100,0.0,0.0,0.0,0,0.0,102890.0,6,"['life8', 'life10', 'super_life7', 'super_life1', 'super_life3', 'super_death']","{'suits': {1: ['super_life1'], 2: [], 3: ['super_life3'], 4: [], 5: [], 6: [], 7: ['super_life7'], 8: ['life8'], 9: [], 10: ['life10']}, 'wilds': [], 'super_death': ['super_death']}","{1: 1, 2: 0, 3: 1, 4: 0, 5: 0, 6: 0, 7: 1, 8: 1, 9: 0, 10: 1}",5,0,1,1,1,2.7,270.0,106640.0
p250,54,250,0.0,0.0,0.0,0,0.0,107225.0,6,"['life8', 'life10', 'super_life7', 'super_life1', 'super_life3', 'super_death']","{'suits': {1: ['super_life1'], 2: [], 3: ['super_life3'], 4: [], 5: [], 6: [], 7: ['super_life7'], 8: ['life8'], 9: [], 10: ['life10']}, 'wilds': [], 'super_death': ['super_death']}","{1: 1, 2: 0, 3: 1, 4: 0, 5: 0, 6: 0, 7: 1, 8: 1, 9: 0, 10: 1}",5,0,1,1,1,2.7,675.0,116600.0
p10,55,10,0.2,0.0,0.2,0,2.0,100291.0,3,"['life9', 'life3', 'death6']","{'suits': {1: [], 2: [], 3: ['life3'], 4: [], 5: [], 6: ['death6'], 7: [], 8: [], 9: ['life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 1, 4: 0, 5: 0, 6: 1, 7: 0, 8: 0, 9: 1, 10: 0}",2,0,1,0,1,1.2,12.0,100676.0
p20,55,20,0.2,0.0,0.2,0,4.0,100582.0,3,"['life9', 'life3', 'death6']","{'suits': {1: [], 2: [], 3: ['life3'], 4: [], 5: [], 6: ['death6'], 7: [], 8: [], 9: ['life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 1, 4: 0, 5: 0, 6: 1, 7: 0, 8: 0, 9: 1, 10: 0}",2,0,1,0,1,1.2,24.0,101352.0
p50,55,50,0.2,0.0,0.2,0,10.0,101455.0,3,"['life9', 'life3', 'death6']","{'suits': {1: [], 2: [], 3: ['life3'], 4: [], 5: [], 6: ['death6'], 7: [], 8: [], 9: ['life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 1, 4: 0, 5: 0, 6: 1, 7: 0, 8: 0, 9: 1, 10: 0}",2,0,1,0,1,1.2,60.0,103380.0
p100,55,100,0.2,0.0,0.2,0,20.0,102910.0,3,"['life9', 'life3', 'death6']","{'suits': {1: [], 2: [], 3: ['life3'], 4: [], 5: [], 6: ['death6'], 7: [], 8: [], 9: ['life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 1, 4: 0, 5: 0, 6: 1, 7: 0, 8: 0, 9: 1, 10: 0}",2,0,1,0,1,1.2,120.0,106760.0
p250,55,250,0.2,0.0,0.2,0,50.0,107275.0,3,"['life9', 'life3', 'death6']","{'suits': {1: [], 2: [], 3: ['life3'], 4: [], 5: [], 6: ['death6'], 7: [], 8: [], 9: ['life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 1, 4: 0, 5: 0, 6: 1, 7: 0, 8: 0, 9: 1, 10: 0}",2,0,1,0,1,1.2,300.0,116900.0
p10,56,10,0.0,0.0,-1.0,0,-10.0,100281.0,1,['death1'],"{'suits': {1: ['death1'], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-10.0,100666.0
p20,56,20,0.0,0.0,-1.0,0,-20.0,100562.0,1,['death1'],"{'suits': {1: ['death1'], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-20.0,101332.0
p50,56,50,0.0,0.0,-1.0,0,-50.0,101405.0,1,['death1'],"{'suits': {1: ['death1'], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-50.0,103330.0
p100,56,100,0.0,0.0,-1.0,0,-100.0,102810.0,1,['death1'],"{'suits': {1: ['death1'], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-100.0,106660.0
p250,56,250,0.0,0.0,-1.0,0,-250.0,107025.0,1,['death1'],"{'suits': {1: ['death1'], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-250.0,116650.0
p10,57,10,0.0,0.0,-1.0,0,-10.0,100271.0,1,['death2'],"{'suits': {1: [], 2: ['death2'], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-10.0,100656.0
p20,57,20,0.0,0.0,-1.0,0,-20.0,100542.0,1,['death2'],"{'suits': {1: [], 2: ['death2'], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-20.0,101312.0
p50,57,50,0.0,0.0,-1.0,0,-50.0,101355.0,1,['death2'],"{'suits': {1: [], 2: ['death2'], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-50.0,103280.0
p100,57,100,0.0,0.0,-1.0,0,-100.0,102710.0,1,['death2'],"{'suits': {1: [], 2: ['death2'], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-100.0,106560.0
p250,57,250,0.0,0.0,-1.0,0,-250.0,106775.0,1,['death2'],"{'suits': {1: [], 2: ['death2'], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-250.0,116400.0
p10,58,10,3.1,1.0,4.1,2,41.0,100312.0,10,"['life1', 'life6', 'super_life9', 'wild', 'super_life3', 'super_wild', 'life5', 'life9', 'super_life6', 'death8']","{'suits': {1: ['life1'], 2: [], 3: ['super_life3'], 4: [], 5: ['life5'], 6: ['life6', 'super_life6', 'wild'], 7: [], 8: ['death8'], 9: ['super_life9', 'life9', 'super_wild'], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 0, 3: 1, 4: 0, 5: 1, 6: 3, 7: 0, 8: 1, 9: 3, 10: 0}",7,2,1,0,3,4.1,41.0,100697.0
